customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
ID-5671,Female,1,Yes,No,62,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,110.56,6848.61,Yes
ID-5672,Male,0,No,Yes,23,No,No,Fiber optic,No internet service,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),29.25,718.26,Yes
ID-5673,Male,0,No,No,71,Yes,No,DSL,No,No,Yes,Yes,Yes,No internet service,Two year,No,Mailed check,113.28,8035.72,No
ID-5674,Female,0,No,No,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,32.42,1054.22,No
ID-5675,Male,0,No,No,40,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,76.69,3098.33,No
ID-5676,Male,0,No,Yes,15,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,No internet service,One year,Yes,Credit card (automatic),37.16,569.72,Yes
ID-5677,Male,0,Yes,Yes,5,Yes,Yes,No,Yes,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),84.39,452.94,No
ID-5678,Male,0,No,No,19,Yes,No,Fiber optic,Yes,No,Yes,No,No internet service,Yes,Two year,Yes,Credit card (automatic),101.89,1923.53,No
ID-5679,Male,1,No,No,55,Yes,No,DSL,Yes,No,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),27.38,1464.33,No
ID-5680,Female,0,No,No,7,Yes,Yes,DSL,No,No internet service,No,No,No,No internet service,Two year,Yes,Electronic check,114.0,854.23,No
ID-5681,Female,1,Yes,No,5,Yes,No,No,No internet service,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),33.59,117.49,No
ID-5682,Male,0,Yes,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),64.45,414.36,No
ID-5683,Female,0,No,Yes,61,Yes,Yes,DSL,Yes,No internet service,No,No,No,Yes,Month-to-month,Yes,Electronic check,112.47,6847.88,No
ID-5684,Male,0,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),107.01,1330.35,Yes
ID-5685,Male,0,No,Yes,2,Yes,No,DSL,No,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,28.7,54.97,No
ID-5686,Male,1,Yes,Yes,1,Yes,Yes,DSL,No,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),80.58,29.06,Yes
ID-5687,Male,0,Yes,No,21,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),98.62,1968.86,Yes
ID-5688,Male,0,No,No,69,Yes,No,No,No,Yes,No internet service,No,No,No,Month-to-month,No,Electronic check,93.58,6541.01,No
ID-5689,Female,0,Yes,No,70,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No internet service,No,Month-to-month,No,Electronic check,42.93,2916.78,No
ID-5690,Female,0,No,No,5,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,52.58,213.25,No
ID-5691,Male,0,Yes,Yes,49,Yes,Yes,DSL,No,No internet service,Yes,No internet service,No internet service,No,Two year,Yes,Bank transfer (automatic),43.26,2115.33,No
ID-5692,Female,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),83.84,3566.65,No
ID-5693,Male,0,Yes,No,7,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,67.75,558.68,Yes
ID-5694,Female,0,No,Yes,23,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Electronic check,111.82,2544.36,No
ID-5695,Male,0,Yes,No,26,Yes,No,Fiber optic,Yes,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),48.29,1263.84,Yes
ID-5696,Female,0,No,No,52,Yes,No,Fiber optic,No internet service,No internet service,No,No,No,No internet service,Month-to-month,No,Electronic check,94.26,4867.9,No
ID-5697,Male,0,No,No,50,Yes,Yes,DSL,No,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,28.69,1392.03,Yes
ID-5698,Male,0,No,No,27,Yes,No,DSL,No internet service,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Electronic check,50.7,1335.96,Yes
ID-5699,Female,0,No,No,58,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,Yes,One year,No,Mailed check,68.86,4017.32,No
ID-5700,Female,0,Yes,No,68,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,42.22,2785.77,No
ID-5701,Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,No,Month-to-month,No,Credit card (automatic),96.13,2284.96,Yes
ID-5702,Female,0,No,No,43,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,93.31,4026.67,No
ID-5703,Male,0,Yes,No,46,Yes,No,No,No internet service,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),104.93,4821.85,Yes
ID-5704,Female,0,No,No,12,Yes,Yes,DSL,No internet service,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,74.7,948.25,Yes
ID-5705,Female,0,No,Yes,52,Yes,No,No,No,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,62.64,3212.06,Yes
ID-5706,Male,0,Yes,No,52,Yes,No,Fiber optic,No internet service,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,31.46,1583.03,No
ID-5707,Female,0,No,No,36,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),94.13,3398.16,No
ID-5708,Female,0,No,Yes,62,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,76.97,4700.66,No
ID-5709,Male,0,Yes,No,65,Yes,No,No,No,No internet service,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),21.06,1435.47,No
ID-5710,Female,0,No,Yes,39,Yes,Yes,DSL,Yes,No,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,32.94,1254.95,No
ID-5711,Male,0,Yes,Yes,60,Yes,No,DSL,No internet service,No internet service,No,No internet service,Yes,No,One year,Yes,Credit card (automatic),41.22,2346.04,No
ID-5712,Male,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),96.53,494.27,No
ID-5713,Male,0,No,No,24,Yes,No,DSL,No,No,No,No internet service,No,No,Month-to-month,No,Credit card (automatic),113.87,2791.78,No
ID-5714,Male,0,No,No,45,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,102.76,4698.13,No
ID-5715,Male,0,No,Yes,30,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),94.84,2889.01,Yes
ID-5716,Female,0,No,No,62,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No internet service,Yes,Two year,Yes,Credit card (automatic),51.05,3194.57,Yes
ID-5717,Male,0,No,Yes,67,Yes,No,Fiber optic,No,No internet service,Yes,No,No,Yes,Month-to-month,No,Mailed check,60.3,3897.47,No
ID-5718,Male,0,No,No,38,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),104.37,3910.82,No
ID-5719,Female,0,No,No,35,Yes,No,Fiber optic,Yes,No,No,No internet service,No internet service,Yes,One year,No,Mailed check,68.82,2407.16,No
ID-5720,Female,1,No,No,6,Yes,No,No,Yes,No internet service,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),102.51,622.91,Yes
ID-5721,Female,0,No,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No internet service,Two year,No,Electronic check,79.85,5152.15,Yes
ID-5722,Male,0,No,No,54,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),64.5,3583.74,No
ID-5723,Male,0,No,No,71,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),55.51,3917.38,No
ID-5724,Male,0,No,Yes,41,Yes,No phone service,No,No,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),19.18,847.45,No
ID-5725,Female,0,Yes,Yes,26,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,117.93,3245.45,No
ID-5726,Male,0,No,No,1,Yes,Yes,No,Yes,No internet service,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),106.55,45.17,No
ID-5727,Female,0,No,No,69,Yes,No,Fiber optic,Yes,No,Yes,Yes,No internet service,No,One year,Yes,Mailed check,19.78,1438.25,No
ID-5728,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,46.41,138.35,No
ID-5729,Female,0,Yes,Yes,20,Yes,Yes,DSL,No,No internet service,No,No,Yes,Yes,One year,No,Mailed check,48.66,933.11,No
ID-5730,Male,0,No,No,0,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),51.79, ,Yes
ID-5731,Male,1,Yes,No,37,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),47.5,1740.52,No
ID-5732,Male,0,Yes,No,59,No,No,Fiber optic,No internet service,No,No,No,No internet service,No,Month-to-month,No,Electronic check,111.19,6603.64,No
ID-5733,Female,0,No,No,13,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,Yes,No,Month-to-month,No,Electronic check,87.6,1177.58,Yes
ID-5734,Female,0,No,No,16,Yes,Yes,No,No,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,78.2,1399.4,No
ID-5735,Male,0,Yes,No,46,Yes,No,Fiber optic,No internet service,No internet service,No,No,Yes,No,One year,Yes,Credit card (automatic),61.64,2885.14,No
ID-5736,Male,1,No,No,55,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,88.0,4873.38,No
ID-5737,Male,0,Yes,No,52,Yes,No,No,No internet service,Yes,No internet service,No,Yes,Yes,Two year,Yes,Electronic check,80.58,4135.02,No
ID-5738,Female,0,Yes,Yes,17,No,No,Fiber optic,No internet service,No,No,No internet service,No,No,Month-to-month,No,Mailed check,35.79,635.43,No
ID-5739,Male,0,Yes,No,68,Yes,No,DSL,No,No internet service,No internet service,No,Yes,No,Month-to-month,No,Mailed check,48.31,3385.0,No
ID-5740,Male,0,No,Yes,47,Yes,No,No,No internet service,No,No,Yes,No internet service,No,One year,Yes,Credit card (automatic),115.53,5395.51,No
ID-5741,Male,0,Yes,No,8,Yes,No phone service,No,No,Yes,No internet service,No,No internet service,No internet service,Two year,No,Credit card (automatic),117.66,853.9,No
ID-5742,Male,0,Yes,No,53,Yes,No,Fiber optic,No,Yes,Yes,No internet service,Yes,No,One year,Yes,Electronic check,22.49,1206.78,No
ID-5743,Female,0,No,No,34,Yes,No,DSL,Yes,No internet service,No,No,No,No,One year,No,Electronic check,49.1,1614.66,No
ID-5744,Female,0,Yes,Yes,45,Yes,No,No,No,No,Yes,Yes,No,No,One year,No,Mailed check,117.6,5318.14,No
ID-5745,Male,0,No,Yes,0,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,19.68, ,Yes
ID-5746,Male,1,No,Yes,40,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No,Two year,No,Electronic check,114.29,4633.05,No
ID-5747,Female,0,No,Yes,31,No,No,Fiber optic,Yes,No,Yes,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),86.97,2678.35,No
ID-5748,Female,0,Yes,No,39,Yes,Yes,No,No,No internet service,Yes,No,No,No,Month-to-month,No,Electronic check,81.42,3179.33,No
ID-5749,Male,0,No,No,10,Yes,Yes,No,Yes,No internet service,Yes,No internet service,No,No,One year,No,Mailed check,101.2,938.41,No
ID-5750,Female,0,No,Yes,61,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,118.81,7258.3,No
ID-5751,Female,0,Yes,Yes,45,Yes,No,DSL,No internet service,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),54.32,2538.84,No
ID-5752,Male,0,Yes,No,47,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,No,Month-to-month,No,Electronic check,107.16,5073.05,No
ID-5753,Female,0,No,No,42,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),68.01,2922.47,No
ID-5754,Female,1,Yes,No,50,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,91.72,4540.34,No
ID-5755,Male,0,No,Yes,60,Yes,Yes,No,No,No internet service,No,No,No,No internet service,One year,Yes,Electronic check,101.22,6093.12,No
ID-5756,Male,0,No,No,41,Yes,No,DSL,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,46.78,1940.82,No
ID-5757,Female,1,Yes,No,25,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,36.14,915.56,No
ID-5758,Male,1,Yes,Yes,10,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,Yes,No internet service,Month-to-month,No,Mailed check,18.53,202.07,Yes
ID-5759,Female,0,No,Yes,24,Yes,Yes,No,No,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,49.52,1138.37,Yes
ID-5760,Male,0,Yes,No,39,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),54.19,2179.97,No
ID-5761,Female,0,No,No,24,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),58.38,1351.3,Yes
ID-5762,Male,1,Yes,Yes,51,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,Yes,No,One year,Yes,Credit card (automatic),108.57,5509.98,No
ID-5763,Female,1,No,No,2,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,No,No,Month-to-month,No,Credit card (automatic),33.73,20.12,No
ID-5764,Female,0,No,Yes,38,Yes,No,DSL,No,Yes,No internet service,No,No,Yes,Two year,Yes,Electronic check,97.12,3736.67,No
ID-5765,Female,0,Yes,No,34,Yes,No,DSL,Yes,No,Yes,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.91,919.1,No
ID-5766,Male,0,Yes,No,39,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),45.19,1779.86,No
ID-5767,Male,0,No,No,21,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,47.49,918.05,No
ID-5768,Female,0,No,No,61,Yes,No,DSL,No internet service,No,No,No internet service,No,No,Two year,Yes,Credit card (automatic),44.43,2751.95,No
ID-5769,Female,1,Yes,No,18,Yes,No,No,Yes,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),116.62,2111.03,Yes
ID-5770,Male,0,No,Yes,13,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Mailed check,102.3,1459.6,No
ID-5771,Male,0,Yes,No,49,Yes,No phone service,DSL,No internet service,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,33.36,1599.62,No
ID-5772,Male,0,No,No,61,No,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,113.55,6908.48,No
ID-5773,Male,0,No,No,42,Yes,No,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,55.33,2426.02,No
ID-5774,Male,0,Yes,No,54,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),76.18,4104.0,Yes
ID-5775,Male,0,Yes,No,39,Yes,No,DSL,Yes,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,24.68,934.16,No
ID-5776,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,No,Yes,No internet service,No,One year,Yes,Electronic check,87.46,1016.12,No
ID-5777,Male,0,No,Yes,64,Yes,No,DSL,Yes,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,19.58,1276.11,No
ID-5778,Female,0,Yes,No,33,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No,Month-to-month,No,Credit card (automatic),81.36,2649.04,No
ID-5779,Male,0,Yes,No,22,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,77.69,1689.21,Yes
ID-5780,Male,0,No,No,70,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),81.56,5699.15,No
ID-5781,Female,0,Yes,No,6,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,No internet service,No,Month-to-month,No,Electronic check,23.91,192.63,No
ID-5782,Female,0,No,No,64,No,No,Fiber optic,No internet service,Yes,No,No internet service,Yes,No,Month-to-month,No,Mailed check,116.07,7354.84,Yes
ID-5783,Male,0,Yes,No,17,Yes,No,No,Yes,No,No,No,No,No,Two year,Yes,Mailed check,73.48,1251.33,No
ID-5784,Female,0,Yes,No,7,No,Yes,No,Yes,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,88.72,621.9,No
ID-5785,Female,0,Yes,No,41,Yes,No,No,Yes,No,No internet service,No,No,Yes,Month-to-month,No,Credit card (automatic),70.57,2865.33,No
ID-5786,Female,1,No,No,0,Yes,Yes,DSL,No,No,No internet service,No,No,Yes,Two year,Yes,Electronic check,94.9, ,No
ID-5787,Female,0,No,No,14,Yes,Yes,Fiber optic,No,No,No internet service,No,No internet service,No,Month-to-month,No,Mailed check,37.43,420.44,No
ID-5788,Male,0,No,Yes,27,Yes,Yes,DSL,No,Yes,No internet service,No,No,Yes,Month-to-month,No,Credit card (automatic),84.63,2259.42,No
ID-5789,Female,0,Yes,No,35,Yes,Yes,No,No,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),81.96,2843.56,No
ID-5790,Male,0,Yes,No,45,Yes,Yes,DSL,No internet service,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),84.93,3746.04,No
ID-5791,Male,0,No,No,20,Yes,No,No,No,No internet service,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),84.17,1671.58,No
ID-5792,Male,1,Yes,No,48,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No internet service,Month-to-month,No,Electronic check,21.51,1016.19,No
ID-5793,Male,0,Yes,Yes,38,Yes,No,No,No,No,No,Yes,No internet service,Yes,Two year,Yes,Mailed check,79.76,3016.24,No
ID-5794,Female,0,Yes,No,37,Yes,No phone service,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,103.67,3929.17,No
ID-5795,Female,0,No,No,8,Yes,No,Fiber optic,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Mailed check,76.07,540.07,No
ID-5796,Male,1,No,No,19,No,Yes,DSL,No internet service,No,Yes,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),111.74,2161.53,No
ID-5797,Male,0,Yes,Yes,7,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,No,Yes,One year,Yes,Electronic check,21.25,140.73,Yes
ID-5798,Male,0,Yes,No,13,Yes,No,No,Yes,No,Yes,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),66.9,811.72,No
ID-5799,Male,0,No,No,61,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,50.73,3174.49,No
ID-5800,Female,0,No,No,34,Yes,No,Fiber optic,No,No,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,42.66,1378.45,No
ID-5801,Male,1,Yes,No,54,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,50.89,2705.01,No
ID-5802,Female,0,No,No,44,Yes,No,Fiber optic,Yes,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,22.17,917.57,No
ID-5803,Male,0,Yes,No,20,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No,Two year,No,Mailed check,26.83,465.26,Yes
ID-5804,Male,1,Yes,No,52,Yes,No,Fiber optic,Yes,No,No,No,No,No internet service,One year,Yes,Mailed check,89.4,4621.18,No
ID-5805,Male,1,Yes,Yes,53,Yes,Yes,DSL,No,No,No,No,No,No internet service,One year,No,Mailed check,26.23,1375.27,No
ID-5806,Male,0,Yes,Yes,42,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.58,4415.85,No
ID-5807,Female,1,Yes,No,5,No,No phone service,Fiber optic,No,No,Yes,Yes,No internet service,Yes,One year,No,Credit card (automatic),87.01,389.65,No
ID-5808,Female,0,No,No,54,No,No,No,No,No internet service,No,Yes,Yes,No internet service,One year,Yes,Bank transfer (automatic),83.08,4506.99,No
ID-5809,Female,0,Yes,No,43,Yes,No,Fiber optic,No internet service,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),77.1,3326.52,Yes
ID-5810,Male,1,Yes,No,67,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,Yes,Month-to-month,No,Mailed check,110.28,7462.26,No
ID-5811,Male,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),53.99,197.82,No
ID-5812,Female,0,No,No,62,Yes,No,DSL,No,No internet service,Yes,No internet service,No,No internet service,Month-to-month,No,Electronic check,42.81,2526.54,No
ID-5813,Female,0,No,No,57,No,Yes,DSL,No internet service,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),84.92,4854.09,No
ID-5814,Male,0,Yes,Yes,53,Yes,No,No,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),67.08,3548.36,No
ID-5815,Male,0,Yes,No,37,Yes,No,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),109.15,4012.87,Yes
ID-5816,Female,0,Yes,Yes,59,Yes,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,24.41,1343.5,No
ID-5817,Male,0,Yes,No,51,Yes,No,Fiber optic,No,No,No,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),82.54,4215.4,No
ID-5818,Male,0,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,103.52,2826.71,Yes
ID-5819,Female,0,No,Yes,39,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No,Two year,Yes,Credit card (automatic),41.43,1553.15,No
ID-5820,Male,1,No,No,70,Yes,No,Fiber optic,No,Yes,No,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),101.08,7102.77,Yes
ID-5821,Female,0,No,No,7,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),75.82,533.59,Yes
ID-5822,Male,0,Yes,No,34,Yes,No,No,No,Yes,No,Yes,No internet service,No internet service,Two year,No,Bank transfer (automatic),111.36,3759.11,No
